
Prince Charming,8 weeks old,Maltese,White,3 1/2 - 4 lbs,I'm ready today!,"February 3, 2017",Male,3 - 3 1/2 lbs,"$3,450",501176,CKC,"""Hi, my name is Prince Charming. I am full of life. I love to play and explore. I keep everyone laughing at my adorable antics. No matter where I go, everyone falls in love with me. I give great puppy kisses. I am the perfect purse baby since I love to be out and about. I am so smart. I am being potty trained on puppy pads and crate trained. I am learning some basic commands like 'come, stay and, of course, no.' My foster mom spends a lot of time with me, so I will the be the perfect puppy for you. If you are looking for a companion that will keep you laughing and give you lots and lots of love than I am the puppy for you. I can't wait to show you all the cute things I can do."""
Sweet Peaches,7 weeks old,Aussiedoodle,Sable,20 - 22 lbs,"April 20, 2017","February 15, 2017",Female,22 - 25 lbs,"$2,050",501177,ACHC,"“Hi, my name is Sweet Peaches and I will be the best friend you ever had. I will arrive up to date on my vaccinations and fully vet checked from head to tail. A cutie like me has to stay healthy, and besides you’ll look great next to me! I enjoy getting my tummy and ears rubbed. You won’t regret picking me. I’m obedient and have great manners. I always stay out of trouble and I have that cute, little puppy face that will let me get away with anything. Wouldn’t you love to bring me home? My healthy habits will surely rub off on you. We will be unstoppable! Puppy kisses are waiting, but I charge a belly rub for each!”"
Peppermint Penny,7 weeks old,Aussiedoodle,Sable,20 - 22 lbs,"April 20, 2017","February 15, 2017",Female,22 - 25 lbs,"$2,050",501178,ACHC,"“Look into my eyes! How can you resist such beauty? Hi, my name is Peppermint Penny and I will be the best friend you ever had. I will arrive up to date on my vaccinations and fully vet checked from head to tail. And I will be the happy, healthy puppy you've always dreamed of. I like to go for daily walks for my routine exercise. A cutie like me has to stay healthy, and besides you’ll look great next to me! I enjoy getting my tummy and ears rubbed. You won’t regret picking me. I’m obedient and have great manners. I always stay out of trouble and I have that cute, little puppy face that will let me get away with anything. Wouldn’t you love to bring me home? My healthy habits will surely rub off on you. We will be unstoppable! Puppy kisses are waiting, but I charge a belly rub for each!”"
Kylo Ren,10 weeks old,Bulldog,Brindle & White,55 - 60 lbs,I'm ready today!,"January 21, 2017",Male,50 - 55 lbs,"$6,250",501179,AKC,Meet Kylo Ren! He will be the talk of the town. Wouldn’t you just love to make this sweet pup yours today? Kylo Ren is more than ready to shower you with all of the love he has to offer. Kylo Ren will have a complete nose to tail vet check and arrive up to date on his vaccinations. Make Kylo Ren a part of your family and you will not be able to imagine your life without him.
Beethoven,6 weeks old,Golden Retriever,English Cream,80 - 85 lbs,"April 16, 2017","February 19, 2017",Male,70 - 75 lbs,"$4,350",501182,AKC,"Beethoven is a beautiful cream color. He has a black velvet nose and pads, a blocky head, and a furry coat. This baby is going to make a great companion and be very loyal to his family. Beethoven is always doing something sweet to catch your attention and it always works! He is very sweet and I'm sure you'll fall in love with him at first sight. Beethoven will have a complete nose to tail vet check and arrive up to date on his vaccinations. Don't pass up on this baby because he can't wait to meet you!"
Loveable,9 weeks old,German Shepherd,Black & Red,110 - 120 lbs,I'm ready today!,"January 26, 2017",Female,85 - 90 lbs,"$2,775",501184,"""Hi, I'm Loveable! I'm hoping to find a kind and loving family that will love me forever. Someone who will give me lots of praise, belly rubs, take me for walks. I really love to play tug of war with a long rope and play with cats. I need someone to teach me all the things I should know, so that when I get big, I can do anything you want me to. I know I will be really smart, bold yet loving, confident and respectful,  big and strong, because my parents are! They are also very beautiful. I will grow to be a great judge of character and be able to protect my loving family. Make this day, be the best day of all of our lives. Hope to see you soon!"""
Rodeo,6 weeks old,Golden Retriever,English Cream,80 - 85 lbs,"April 16, 2017","February 19, 2017",Male,70 - 75 lbs,"$3,995",501185,AKC,"Rodeo is a beautiful English cream Golden Retriever. He is from champion lines. Rodeo has a blocky head, a black velvet nose and pads, and a thick coat. Rodeo is just as playful and lovable as they come. He will be sure to be the talk of your town. Rodeo will be sure to come home to you up to date on his puppy vaccinations and vet visits. Don’t let this handsome baby boy slip away from you. He will be sure to make that perfect loving addition that you have been searching for."
Taylor,6 weeks old,Golden Retriever,English Cream,80 - 85 lbs,"April 16, 2017","February 19, 2017",Female,70 - 75 lbs,"$3,995",501186,AKC,"Taylor is the talk of the town. She can't wait to take a Sunday afternoon rides with you to the park. Taylor is a beautiful English Cream Golden Retriever, with a blocky head, black velvet nose and pads, and a thick coat. She can't wait to meet you. She just knows you'll love her as much as she'll love you! Taylor will arrive healthy, happy, and current on vaccinations and vet checks. This cutie promises to bring much joy to your home. Don't miss out on making this special girl your very own. Puppy kisses are waiting!"
Russell,6 weeks old,Yorkshire Terrier,Chocolate & Gold,4 1/2 - 5 lbs,"April 25, 2017","February 21, 2017",Male,6 - 7 lbs,"$2,875",501190,AKC,"This handsome guy is, Russell, and he is a spunky little Yorkshire Terrier puppy. Russell enjoys playing with all of his toys and then a nice cuddle on the couch. He would love to be your new best friend and show you how to drag out all of his toys. Russell will come to your house up to date on vaccinations, micro chipped, vet checked, and ready to share his puppy kisses! He also has a one year health guarantee. Russell can’t wait to meet and be spoiled by his new family!"
Sam,6 weeks old,Yorkshire Terrier,"Black, White & Tan",4 1/2 - 5 lbs,"April 25, 2017","February 21, 2017",Male,6 - 7 lbs,"$2,875",501193,AKC,"This little cutie is Sam. Sam is a little Yorkshire Terrier puppy. He loves snuggling and sharing his abundance of puppy kisses. Sam also likes to play with his litter mates and all their toys. He is sure to mature into a wonderful adult, coming from great parents like his. Sam will come fitted with a tiny microchip for his safety, he will be up to date on vaccinations, and vet checked. This means all you will need to do for Sam is continue to spoil him! Hurry, he can wait to meet his new family!"
Ronnie,13 weeks old,Poodle,Red,8 - 9 lbs,I'm ready today!,"December 29, 2016",Male,10 - 12 lbs,"$2,495",501194,"“Look into my eyes! How can you resist such beauty? Hi, my name is Ronnie. I will be the best friend you ever had. I will arrive up to date on my vaccinations and fully vet checked from head to tail. And I will be the happy, healthy puppy you've always dreamed of. I like to go for daily walks for my routine exercise. A cutie like me has to stay healthy, and besides you’ll look great next to me! I enjoy getting my tummy and ears rubbed. You won’t regret picking me. I’m obedient and have great manners. I always stay out of trouble and I have that cute, little puppy face that will let me get away with anything. Wouldn’t you love to bring me home? My healthy habits will surely rub off on you. We will be unstoppable! Puppy kisses are waiting, but I charge a belly rub for each!”"
Sweetness,9 weeks old,German Shepherd,Black & Red,110 - 120 lbs,I'm ready today!,"January 26, 2017",Female,85 - 90 lbs,"$2,775",501195,"""Hi, I'm Sweetness! And that is just what I am. I love to lay in laps and be loved on, get my belly rubbed and my head scratched. I'm hoping for a very loving family to take care of me and teach me all the things I need to know. That way someday I can take great care of my  forever family and protect them. I'm sure I will grow up to be big and strong, a great judge of character and give my family the security that they will deserve. I hope your looking for the sweetest pup around? Then call about em today!"""
Gretchen,8 weeks old,Bichon Frise,White,14 - 16 lbs,"April 7, 2017","February 7, 2017",Female,12 - 14 lbs,"$2,450",501197,AKC,"This is Gretchen and she is a snuggle bug. Gretchen is exactly what you have been looking for, perfect in every way. She loves playing in the yard and is always up for movie time. She is just waiting for that perfect family to make her theirs. Don’t miss out on this little princess. She will be sure to come home to you up to date on her puppy vaccinations and vet checks. What are you waiting for? Make this cuddle bug yours today."
Poppy,5 weeks old,Labrador Retriever,Chocolate,85 - 90 lbs,"April 26, 2017","March 1, 2017",Female,75 - 80 lbs,"$2,350",501201,AKC,"Poppy is a such a sweet, beautiful girl looking for a good, loving home! She is as smart as she is beautiful. She is always bright eyed and looking for attention. She will be started on basic commands and has a pedigree of champion hunters. She will melt the hearts of anyone she meets. Poppy will arrive to her new home happy, healthy, and ready to play. She will be up to date on her vaccinations and given a clean bill of health by her vet. She can't wait to be by your side as your lifelong companion. If you want to class up your life, pick Poppy!"
Rambo,5 weeks old,Labrador Retriever,Chocolate,85 - 90 lbs,"April 26, 2017","March 1, 2017",Male,75 - 80 lbs,"$2,350",501202,AKC,Rambo is a sweet and handsome boy looking for a love!  He is so sweet and loves attention. He will make any home a happy one. He will be sure to be the talk of your town. He resembles his Daddys looks and stocky build to a T. Rambo will be sure to come home to you up to date on his puppy vaccinations and vet visits. Don’t let this handsome baby boy slip away from you. He is loved and raised in our home with much care. Well socialized and started on commands. He has champion hunters in his pedigree. He will be sure to make that perfect loving addition that you have been searching for.
Magnum,5 weeks old,Labrador Retriever,Chocolate,85 - 90 lbs,"April 26, 2017","March 1, 2017",Male,75 - 80 lbs,"$2,350",501203,AKC,"Magnum is as handsome as can be and is too sweet. He is looking for a good home with plenty of love from you. He is a picture perfect boy and will fill your home with joy. Don't wait a minute longer, he is sure to be gone fast. He is being raised in our home with love and has champion hunting in his pedigree. Magnum is very healthy and will come to you up to date on vaccinations and pre-spoiled. He is going to be a great addition to your family and he can't wait to meet you!"
Diesel,5 weeks old,Labrador Retriever,Chocolate,85 - 90 lbs,"April 26, 2017","March 1, 2017",Male,75 - 80 lbs,"$2,350",501204,AKC,"Diesel is as handsome as ever and is ready to pose for any picture. This sweet boy wants a home to give him tender loving care. He will make a great addition to any family and will bring lots of love to give away. He will be started on basic commands and water retrieving. He has a pedigree of Champion hunters and will be an excellent pick! Look no further for that special puppy you have been longing for, he is right here and is ready for loving parents to take him home!"
Symphony,5 weeks old,Labrador Retriever,Chocolate,85 - 90 lbs,"April 26, 2017","March 1, 2017",Female,75 - 80 lbs,"$2,350",501205,AKC,This delightful baby is as big of a sweetie as she is in size. She will be a beautiful addition to your family. She will be started on basic commands and is looking for that loving home. She comes from champion lineage and is being raised in a loving home. Symphony will have a complete nose to tail vet check and arrive with a current health certificate. This cutie has so much love to give and she wants to share it with you. Don't miss out!
Jude,8 weeks old,Chihuahua,Black & Tan,6 - 7 lbs,I'm ready today!,"February 4, 2017",Male,6 - 7 lbs,"$2,050",501206,AKC,"""Howdy! So glad you took the time to stop in and take a peek at me. My name is Jude and I'm hoping you're my new family. I promise to bring you many years of happiness and joy. We can do so many fun things together or just be lazy. I have been raised with lots of hands on since the day I was born. I have other pets I get to hang around with, and a little 5 year old girl who adores me. You can't go wrong if you pick me. I will come to you up to date on my vaccines and have a clean bill of health. Don't miss out on me!"""
Juliet,8 weeks old,Chihuahua,Black & Tan,6 - 7 lbs,I'm ready today!,"February 4, 2017",Female,6 - 7 lbs,"$2,725",501207,"Meet Juliet! Isn't she a doll? We sure think so. She is just as sweet and lovable as they come. She is always up for anything and is just an all-around great puppy! Juliet will be sure to come home to you up to date on her puppy vaccinations and vet checked. Don’t let this little star pass you by. She will be sure to make that perfect, playful, loving addition that you and your family have been searching for."
Jordan,8 weeks old,Chihuahua,Black & Tan,6 - 7 lbs,I'm ready today!,"February 4, 2017",Female,6 - 7 lbs,"$2,725",501208,"Meet Jordan! This little one is searching for her forever family. She will be sure to shower you with her puppy love kisses every morning just to let you know how much you mean to her. Jordan will be sure to come home to you happy, healthy, and ready to play. She will be up to date on her puppy vaccinations and vet checks just in time to come to her new home. Don’t miss out on the newest addition to your family. She will be sure to steal your heart away."
Gisele,7 weeks old,Maltese,White,4 1/2 - 5 lbs,"April 9, 2017","February 12, 2017",Female,5 - 6 lbs,"$2,675",501209,CKC,"Gisele is a solid white female from small parents. She is happy, healthy, and has a good appetite. She loves to explore and wander around the house. Both of her parents are not barkers, hopefully she will take after them. This girl has a baby doll face and a very short nose. She has a beautiful white low to non-shedding coat. Don't miss out on this girl!"
London,6 weeks old,Chihuahua,Chocolate & Tan,2 1/2 - 3 lbs,"April 25, 2017","February 21, 2017",Female,3 1/2 - 4 lbs,"$3,450",501210,"""Hi, my name is London. If you're looking for a small baby with a lot of love to give, then look no further! I am a handful of pure chocolate pleasure. I am a chocolate colored long coat AKC registered Chihuahua. I have an amazing apple head and a nice compact body. My mommy tells me all the time that I have the best pleasant personality. I am very sweet and extremely affectionate. I come from many champion lines in my pedigree with the best temperaments! I know how to use my manners, my mommy taught me well. If you allow me to be a part of your family, I promise to give you kisses daily and I promise to always show you how much I love you. I will come vet checked with a clean bill of health, a health certificate, a health guarantee, up to date on my vaccinations, and already spoiled. I can't wait to meet you!"""
Spring,5 weeks old,Labrador Retriever,Chocolate,85 - 90 lbs,"April 26, 2017","March 1, 2017",Female,75 - 80 lbs,"$2,350",501211,AKC,This sweet girl loves cuddles!. She is a sweetheart and likes lots of love. She will be started on basic commands before heading to her new home. She is going to bring lots of love to a wonderful family. Spring will arrive up to date on vaccinations and pre-spoiled. She is raised with love in our home and has Champion hunters in her Pedigree. Perfect for you! Get ready for a mess of fun with this great girl at your side!
Spunky,5 weeks old,Labrador Retriever,Chocolate,85 - 90 lbs,"April 26, 2017","March 1, 2017",Female,75 - 80 lbs,"$2,350",501212,AKC,Spunky is sweet and a little feisty for a puppy. She is a pretty girl who loves to give hugs and is a joy to watch. This baby will be started on basic commands and is being very well socialized. She is looking for a loving family to give her lots of attention and toys. She has a champion pedigree and is being raised in a loving home. Don't miss out! This puppy is just right for you!
Winter,7 weeks old,Maltese,White,4 1/2 - 5 lbs,"April 9, 2017","February 12, 2017",Female,5 - 6 lbs,"$2,675",501213,CKC,"Winter is a pure white, healthy, happy puppy. Her parents are not barkers, so hopefully she will follow in their footsteps. Winter will steal your heart. She is simply a fluffy ball of joy. She has a baby doll face, a very short nose, and a low to non-shedding coat. Winter will have a complete nose to tail vet check and arrive with a current health certificate. This cutie has so much love to give and she wants to share it with you. Don't miss out!"
Tyler,7 weeks old,Maltese,White,4 1/2 - 5 lbs,"April 9, 2017","February 12, 2017",Male,5 - 6 lbs,"$2,675",501214,CKC,"Tyler is a pure white, healthy, happy puppy. His parents are not barkers. This boy will steal your heart the moment you meet him. He is simply a fluffy ball of joy. He has a baby doll face, a very short nose, and has a low to non-shedding coat. He will be up to date on his puppy vaccinations and vet checks just in time to come home to you. What are you waiting for? You have found the perfect prince charming right here."
Brook,6 weeks old,Chihuahua,Chocolate & Tan,2 1/2 - 3 lbs,"April 25, 2017","February 21, 2017",Female,3 1/2 - 4 lbs,"$3,450",501215,"""Hi, my name is Brook, and I am an AKC registered long coat apple head Chihuahua who comes from champion bloodlines, I am very well socialized and love people of all ages. I am so sweet and cuddly you won't want to put me down. I also am very laid back and love to sleep underneath my blanket. My mommy says I have a loving personality. I promise to bring much love, joy, and peace into your life. I will join my new family with a health guarantee, a health certificate, up to date on my vaccinations, vet checked with a clean bill of health, AKC registration papers, and lots of kisses to give!"""
Floyd,6 weeks old,Chihuahua,Chocolate & Tan,2 1/2 - 3 lbs,"April 25, 2017","February 21, 2017",Male,3 1/2 - 4 lbs,"$3,450",501216,"""Hi, my name is Floyd and I am an AKC registered long coat apple head Chihuahua. My mommy says I am a combination of handsome looks with a great personality. I've been told that I have a perfect small compact body, very short nose, and an amazing apple head. I can't wait to meet my new family. I promise to be your most loving companion. I will come home already vet checked with a clean bill of health, a health certificate, a health guarantee, up to date on my puppy vaccinations, and ready to love you unconditionally. My mommy is teaching me how to go potty on puppy pads. I can't wait to show you all the kisses I can give you. What are you waiting for? Call now and make me your new best friend today!"""
Rosco,6 weeks old,Chihuahua,Chocolate & Tan,2 1/2 - 3 lbs,"April 25, 2017","February 21, 2017",Male,3 1/2 - 4 lbs,"$3,450",501217,"Meet Rosco! He is an AKC registered long coat apple head Chihuahua who comes from champion bloodlines. He loves to share his puppy kisses! He is very happy and healthy! Don’t let this handsome baby boy slip away from you. He will be sure to make that perfect loving addition that you have been searching for. He has a combination of handsome looks with a great personality. He will come home already being vet checked with a clean bill of health, a health certificate, a health guarantee, up to date on his puppy vaccinations, already spoiled, and ready to love you unconditionally."
Roan,21 weeks old,Chihuahua,Chocolate & Tan,6 - 7 lbs,I'm ready today!,"November 5, 2016",Male,5 - 6 lbs,"$3,450",501219,"Roan is a loving precious baby boy who loves to relax in the bed watching TV when not playing with other puppies. His rich, thick chocolate coat is to die for. He will bring love to any family willing to bring him home. Roan will be coming home to you up to date on his vaccinations and will have a full head to tail checkup. Don’t miss out on this lovable, handsome boy. He will surely be the perfect puppy addition to your family!"
Roy,7 weeks old,Yorkshire Terrier,Blue & Tan,4 - 4 1/2 lbs,"April 10, 2017","February 11, 2017",Male,4 - 4 1/2 lbs,"$1,875",501220,AKC,"Roy is looking for a person to spend his life with. He would like for them to hold him and cuddle him, take him for rides in a car, take him for walks, and spend all the time they can with him. He likes to play and hide toys under furniture, and he loves Cheerios for treats. Roy is being puppy pad trained. He enjoys playing with other dogs, but hides under the furniture when big dogs are looking at him. He ventures forth to look them over when their back is turned to him. Are you the right one to love Roy?"
Ella Bella,11 weeks old,Cavapoo,Apricot & White,8 - 9 lbs,I'm ready today!,"January 18, 2017",Female,9 - 10 lbs,"$2,595",501221,Not registered,"Ella Bella has a very calm and sensible personality. She has been around people of all ages and mingles well with everyone, including other pets. She is very happy and beautiful, with thick hair and a great disposition. She will make a great companion. Ella Bella will have a complete nose to tail vet check and arrive up to date on her puppy vaccinations. She’s ready to meet her new family! Hurry! Don’t let her pass you by!"
Belle,13 weeks old,Poodle,Red,8 - 9 lbs,I'm ready today!,"December 29, 2016",Female,10 - 12 lbs,"$2,975",501222,"Belle is quite the loving companion. She will make you wonder how you ever got along without her. Belle will surely make you smile with all her adorable antics. This cutie hopes she can go home to you, so she can bring you all her love and puppy kisses. Belle promises to always be by your side as your most faithful, four-legged companion. Wouldn't you love to make Belle yours today? Don't miss out!"
Candy,5 weeks old,Miniature Australian Shepherd,Blue Merle,25 - 30 lbs,"April 22, 2017","February 25, 2017",Female,18 - 20 lbs,"$2,350",501224,ASDR,"Candy is a small blue merle female that loves to be played with and loves playing with her siblings. Her dam and sire are both very intelligent. Candy has her mother's ice blue eyes. Our top priority is to provide her new family with a healthy, high quality, and well socialized puppy. Candy will have a complete nose to tail vet check and arrive with a current health certificate. This cutie has so much love to give and she wants to share it with you. Don't miss out!"
Summer,10 weeks old,Yorkshire Terrier,Blue & Tan,6 - 7 lbs,"April 20, 2017","January 20, 2017",Female,6 - 7 lbs,"$3,075",501225,AKC,"Meet Summer! This beautiful, baby-doll faced, princess can't wait to venture off to her new home. She hopes you like getting puppy kisses because she's not shy about giving them out! Summer will arrive healthy with all her vaccinations up to date, and pre-spoiled. She is so excited to meet you. She can't wait to jump into your arms and shower you with puppy kisses!"
Xena,6 weeks old,Rottweiler,Black & Tan,130 - 140 lbs,"April 14, 2017","February 17, 2017",Female,90 - 95 lbs,"$2,875",501226,AKC,"""Hello, my name is Xena! I am playful and friendly! If you are looking for the perfect forever friend, look no farther. I will always be happy to see you, especially when you have food! Whether we're playing or cuddling together, I promise to be your most loving companion. I will arrive to my new home up to date on vaccinations and pre-spoiled. I can’t wait to meet you. I have so much fun planned for us! See you soon!”"
Kit Kat,5 weeks old,Miniature Australian Shepherd,Red Merle,25 - 30 lbs,"April 22, 2017","February 25, 2017",Female,18 - 20 lbs,"$2,350",501227,ASDR,"Kit Kat is a small red merle female, with blue eyes. She enjoys her toys and is loaded with personality. Her dam and sire are both very intelligent. This sweet little gal is my favorite! She has one small black spot on her head. Our top priority is to provide her new family with a healthy, high quality, and well socialized puppy. She will be up to date on her vaccinations and pre-spoiled. What more could you ask for? Make this cutie your cuddle buddy, and she will be sure to be that perfect addition that you have searched for."
Paddington,7 weeks old,Aussiedoodle,Sable,20 - 22 lbs,"April 20, 2017","February 15, 2017",Male,22 - 25 lbs,"$2,050",501228,"Meet Paddington! He is as handsome and loving as they come. Paddington will be sure to win your heart over with just one look. This little pup is always up for anything. He loves to play with toys. When he is all done with playtime, he will be the first one to curl right up to you for a good, old afternoon nap. Paddington will be coming home to you up to date on his vaccinations and will have a full head to tail checkup. Don’t miss out on this lovable, handsome boy. He will surely be the perfect puppy addition to your family!"
Princess Sofia,7 weeks old,Aussiedoodle,Sable,20 - 22 lbs,"April 20, 2017","February 15, 2017",Female,22 - 25 lbs,"$2,050",501229,"Princess Sofia is quite the loving companion. She will make you wonder how you ever got along without her. Princess Sofia will surely make you smile with all her adorable antics. This cutie hopes she can go home to you, so she can bring you all her love and puppy kisses. Princess Sofia promises to always be by your side as your most faithful, four-legged companion. Wouldn't you love to make Princess Sofia yours today? Don't miss out!"
Jewel,12 weeks old,Goldendoodle,Golden Rust,95 - 100 lbs,I'm ready today!,"January 10, 2017",Female,40 - 45 lbs,"$2,725",501230,Not registered,"This little lady is full of spirit and packed full of personality. She is a wonderful playmate and loves to explore. She will fit right in with your family! Once she gives you the first puppy kiss, you’ll never want to let go. Wouldn’t you love to have her cuddled up with you?  She is super smart and loves to learn new things. She is already house and crate trained and knows her basic commands. She enjoys bath time and playtime in the front yard with my eight year old daughter. Jewel is full of puppy love that she wants to share with you! “Let’s make some great memories together!”"
Skittle,5 weeks old,Miniature Australian Shepherd,Red Merle,25 - 30 lbs,"April 22, 2017","February 25, 2017",Male,18 - 20 lbs,"$2,350",501233,ASDR,"Skittles is a small red merle male with blue eyes. He is a little shy at this age, but warms up to you and plays with anyone. His dam and sire are both extremely intelligent.  Dam has beautiful ice blue eyes and Sire has 1 blue eye and 1 brown eye.  Our top priority is to provide him to a new family with a healthy, high quality, and well socialized puppy. On that note, he is very social and loves to play with his toys! Don’t let this handsome baby boy slip away from you. He will be sure to make that perfect loving addition that you have been searching for."
Sugar,5 weeks old,Miniature Australian Shepherd,Tri,25 - 30 lbs,"April 22, 2017","February 25, 2017",Male,18 - 20 lbs,"$1,775",501234,ASDR,"Sugar is big and bold. He has a very laid back personality but still loves to play with toys and people. His dam and sire are both extremely intelligent. He will make someone a great pet and be a wonderful addition to a family. Our top priority is to provide him new family with a healthy, high quality, and well socialized puppy. He will be up to date on his puppy vaccinations and vet checks just in time to come home to you. What are you waiting for? You have found the perfect prince charming right here."
Rowdy,13 weeks old,Poodle,Red,8 - 9 lbs,I'm ready today!,"December 29, 2016",Male,10 - 12 lbs,"$2,975",501235,"“Well, hello there! My name is Rowdy and I'm a little heartthrob. I’ve been told that I am extremely playful and peppy, loads of fun, personable, oh and I like to be spoiled. I am excited and ready to pack my bags for all the impromptu walks we will have together. Trust me! You need me in your life, as much as I need you in mine. Will you take me home with you? Then call now, before someone else does.”"
Ella,11 weeks old,Morkie,Blue & Tan,4 1/2 - 5 lbs,"April 13, 2017","January 14, 2017",Female,6 - 7 lbs,"$3,075",501236,ACHC,"Meet Ella! This lovable pup is currently searching for a good, loving home to call her own. Whether playing all day or relaxing on the couch, Ella promises to be your most loving companion. This cutie will arrive to her new home up to date on vaccinations and pre-spoiled. Ella can't wait to jump into your arms and shower you with her many, many puppy kisses! Don't miss out!"
Charlie,7 weeks old,Maltese,White,6 - 7 lbs,"April 8, 2017","February 11, 2017",Male,5 - 6 lbs,"$2,725",501237,AKC,"Charlie is a very active and feisty little boy. He loves people and exploring the world. He loves his toys and loves to be held. He is always so sweet and wants to please. Charlie will be sure to come to his new home happy, healthy, and ready to fill your home with his puppy love. He will be up to date on his puppy vaccinations and vet checks just in time to come home to you. What are you waiting for? You have found the perfect prince charming right here."
Codie,6 weeks old,Golden Retriever,English Cream,75 - 80 lbs,"April 13, 2017","February 16, 2017",Male,65 - 70 lbs,"$3,295",501238,AKC,"This boy is stunning! That wonderful English cream coat really makes him stand out and we know he's going to be quite the showstopper. He comes from true champion English lines. His expression is fantastic and he has a nice, laid back personality. Codie's mom weighs around 70 pounds, while his dad weighs about 80 pounds. His dad has been OFA certified normal for his eyes, heart, knees, and elbows and he is certified excellent for his hips. His mom has also been OFA certified normal for her eyes, heart, knees, and elbows and is certified fair for her hips. Don't miss out on Codie!"
Carson,6 weeks old,Golden Retriever,English Cream,75 - 80 lbs,"April 13, 2017","February 16, 2017",Male,65 - 70 lbs,"$3,295",501240,AKC,"Carson is such a sweetheart! Whether it's romping in the backyard or chilling on the couch, he's ready to be right by your side. He can be a goof sometimes and really loves to make you laugh. Carson's mom weighs around 70 pounds, while his dad weighs about 80 pounds. His dad has been OFA certified normal for his eyes, heart, patellas, and elbows and he is certified excellent for his hips. His mom has also been OFA certified normal for her eyes, heart, patellas, and elbows and is certified fair for her hips. Call about Carson today!"
Zeus,6 weeks old,Golden Retriever,English Cream,75 - 80 lbs,"April 13, 2017","February 16, 2017",Male,65 - 70 lbs,"$3,295",501241,AKC,"Zeus is extremely affectionate and loves to be with his people! He's a bright, happy, fun-loving boy! Zeus' mom weighs around 70 pounds, while his dad weighs about 80 pounds. His dad has been OFA certified normal for his eyes, heart, patellas, and elbows and he is certified excellent for his hips. His mom has also been OFA certified normal for her eyes, heart, patellas, and elbows and is certified fair for her hips. Don't wait! Make Zeus yours today!"
Presley,6 weeks old,Golden Retriever,English Cream,75 - 80 lbs,"April 13, 2017","February 16, 2017",Male,65 - 70 lbs,"$3,295",501243,AKC,"This puppy certainly has the ""wow"" factor! From his gorgeous, intelligent expression to his attentive, good-natured disposition, Presley has it all. He comes from true champion English lines. His expression is fantastic and he has a nice laid back personality. Presley's mom weighs around 70 pounds, while his dad weighs about 80 pounds. His dad has been OFA certified normal for his eyes, heart, patellas, and elbows and he is certified excellent for his hips. His mom has also been OFA certified normal for her eyes, heart, patellas, and elbows and is certified fair for her hips. Presley will surely be the perfect puppy addition to your family!"
Julia,9 weeks old,Yorkshire Terrier,Black & Tan,5 - 6 lbs,"April 14, 2017","January 30, 2017",Female,8 - 9 lbs,"$2,975",501246,AKC,"Meet Julia! This lovable pup is currently searching for a good, loving home to call her own. Whether playing all day or relaxing on the couch, Julia promises to be your most loving companion. This cutie will arrive to her new home up to date on vaccinations and pre-spoiled. Julia can't wait to jump into your arms and shower you with her many, many puppy kisses! Don't miss out!"
Jackie,9 weeks old,Yorkshire Terrier,Black & Tan,5 - 6 lbs,"April 14, 2017","January 30, 2017",Female,8 - 9 lbs,"$2,975",501247,AKC,"Stop right there, and look no further! Jackie is the one you have been looking for. She will win your heart with her first puppy kiss. Jackie is the perfect cuddle buddy. She is always ready to curl up to a great movie and snuggle up right next to you. Jackie will be sure to come home to you happy, healthy, and full of kisses just for you. She will be up to date on her vaccinations and pre-spoiled. What more could you ask for? Make this cutie your cuddle buddy, and she will be sure to be that perfect addition that you have searched for."
Alexander,8 weeks old,Cavalier King Charles Spaniel,Blenheim,12 - 14 lbs,I'm ready today!,"February 5, 2017",Male,10 - 12 lbs,"$3,395",501249,AKC,"""Hi, I'm Alexander! I'm irresistibly cute! Both my parents are from champion show lines so I got the best of them both! Not only do I have perfect looks, but my personality is great as well. I am cuddly, loving, eager to please, and trusting. I've been considering how nice it would be to have a family all my own. I will arrive up to date on vaccinations and vet checked from head to tail. I can't wait to meet you! See you soon!”"
Lily,9 weeks old,Boxer,Brindle,60 - 65 lbs,I'm ready today!,"February 1, 2017",Female,55 - 60 lbs,"$2,350",501250,AKC,"This beautiful, playful girl will be sure to add lots of love and wiggle to your life. Lily is the lifelong companion you’ve been looking for. When arriving to her new home, she will be up to date on her puppy vaccinations, vet checked, and pre-spoiled. After a long day at work, this cutie will surely make your day with all her puppy kisses waiting at the door. Hurry! She can’t wait to start sharing a lifetime of memories with you. Call about Lily today!"
Winston,8 weeks old,Cavalier King Charles Spaniel,Blenheim,12 - 14 lbs,I'm ready today!,"February 5, 2017",Male,10 - 12 lbs,"$3,395",501253,AKC,"“Hi! My name is Winston! I am looking for my forever family. I am looking for someone who enjoys the little things in life like cuddling on the couch, playing catch in the yard, and just hanging out on the porch. I promise to be the best friend you have ever had. We will love being us, not needing a lot to make us happy, but just being together, loving each other. If this sounds like what are looking for too, then please make me yours forever! I just know we are a match made in heaven.”"
Babe,6 weeks old,Goldendoodle,Golden,55 - 60 lbs,"April 14, 2017","February 16, 2017",Female,45 - 50 lbs,"$2,350",501254,"Babe is an adorable puppy. She has cute little white paws, with white on her chest, and a little white on the top of her head. She is smart like her momma, an AKC registered Standard Poodle and good natured like her daddy, an AKC registered Golden Retriever. She's fun to watch as she plays with her siblings. She loves tug of war and chasing her rubber ball around. She'll be a wonderful companion!"
